HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,PassengerGroup,PassengerGroupNumber,Deck,Num,Side
Earth,True,TRAPPIST,33.0,False,0.0,0.0,0.0,0.0,0.0,Eilace Cartez,True,4663,5,G,765.0,S
Earth,True,CANCRI,3.0,False,0.0,0.0,0.0,0.0,0.0,Bobina Cartez,True,4663,6,G,765.0,S
Earth,False,TRAPPIST,38.0,False,182.0,776.0,3.0,33.0,0.0,Weney Braymon,False,4664,1,E,303.0,S
Earth,True,PSO,21.0,False,0.0,0.0,0.0,0.0,0.0,Bettie Rickson,False,4665,1,G,758.0,P
Europa,True,CANCRI,64.0,False,0.0,0.0,0.0,0.0,0.0,Syrmion Scerodbox,True,4668,1,C,180.0,S
Europa,True,CANCRI,27.0,True,0.0,0.0,0.0,0.0,0.0,Sadrus Scerodbox,True,4668,2,C,180.0,S
Earth,True,CANCRI,41.0,False,0.0,0.0,0.0,0.0,0.0,Billey Byerson,False,4672,1,G,759.0,P
Earth,False,TRAPPIST,19.0,False,35.0,2.0,481.0,121.0,0.0,Willy Dicksons,False,4673,1,F,950.0,P
Earth,False,TRAPPIST,42.0,False,0.0,0.0,1677.0,65.0,62.0,Andie Campson,True,4676,1,G,760.0,P
Europa,False,CANCRI,30.0,False,0.0,4066.0,0.0,544.0,1272.0,Skatzn Obeaded,False,4677,1,C,150.0,P
Earth,False,TRAPPIST,38.0,False,183.0,203.0,0.0,110.0,374.0,Sonnie Mcleaney,False,4678,1,F,951.0,P
Europa,False,TRAPPIST,63.0,False,0.0,4579.0,1.0,1006.0,2084.0,Zaviton Iniouser,True,4679,1,C,181.0,S
Mars,False,TRAPPIST,17.0,False,0.0,0.0,38.0,0.0,2.0,Dakes Colte,False,4680,1,D,155.0,P
Mars,True,TRAPPIST,2.0,False,0.0,0.0,0.0,0.0,0.0,Watros Colte,True,4680,2,F,952.0,P
Mars,False,TRAPPIST,37.0,False,1144.0,4.0,34.0,0.0,0.0,Meass Colte,False,4680,4,D,155.0,P
Mars,False,TRAPPIST,50.0,False,225.0,0.0,796.0,107.0,0.0,Halesh Tirte,True,4684,1,F,878.0,S
Earth,False,TRAPPIST,38.0,False,0.0,172.0,615.0,0.0,0.0,Fany Russon,True,4686,1,G,768.0,S
Europa,False,TRAPPIST,28.0,True,0.0,3119.0,0.0,1404.0,366.0,Stra Persoffly,True,4689,1,C,182.0,S
Europa,True,TRAPPIST,35.0,False,0.0,0.0,0.0,0.0,0.0,Mediah Dishocatal,True,4690,1,B,156.0,P
Earth,False,TRAPPIST,15.0,False,0.0,7.0,0.0,749.0,0.0,Fayey Buckentry,False,4691,1,G,769.0,S
Europa,False,TRAPPIST,29.0,True,0.0,920.0,0.0,2052.0,3687.0,Atrino Rewmid,False,4693,1,B,186.0,S
Europa,True,CANCRI,65.0,False,0.0,0.0,0.0,0.0,0.0,Schird Rewmid,True,4693,2,B,186.0,S
Earth,False,CANCRI,27.0,False,0.0,630.0,0.0,71.0,0.0,Stald Freder,True,4694,1,F,881.0,S
Mars,False,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Cobix Snoff,True,4695,1,F,882.0,S
Mars,False,TRAPPIST,21.0,False,3148.0,0.0,1.0,0.0,0.0,Wifts Snoff,False,4695,2,F,882.0,S
Mars,True,TRAPPIST,19.0,False,0.0,0.0,0.0,0.0,0.0,Whex Snoff,True,4695,3,F,882.0,S
Mars,True,TRAPPIST,39.0,False,0.0,0.0,0.0,0.0,0.0,Gice Bre,True,4696,1,F,883.0,S
Earth,False,CANCRI,60.0,False,0.0,0.0,0.0,0.0,0.0,Tammyl Roses,False,4699,1,F,955.0,P
Europa,False,CANCRI,30.0,False,818.0,44.0,2.0,2956.0,2311.0,Grafi Grentual,False,4704,1,D,156.0,P
Earth,True,TRAPPIST,30.0,False,0.0,0.0,0.0,0.0,0.0,Andra Medington,False,4706,1,G,762.0,P
Earth,True,TRAPPIST,40.0,False,0.0,0.0,0.0,0.0,0.0,Verney Medington,True,4706,2,G,762.0,P
Earth,False,CANCRI,38.0,False,2614.0,0.0,103.0,0.0,0.0,Terrie Morelly,False,4709,1,F,957.0,P
Mars,False,TRAPPIST,22.0,False,130.0,15.0,2454.0,0.0,0.0,Lift Cread,True,4710,1,F,958.0,P
Mars,False,TRAPPIST,29.0,False,179.0,0.0,1805.0,131.0,0.0,Crunde Cread,False,4710,2,E,293.0,P
Mars,False,TRAPPIST,65.0,False,1420.0,0.0,84.0,0.0,0.0,Duckes Datte,False,4711,1,F,959.0,P
Earth,True,PSO,61.0,False,0.0,0.0,0.0,0.0,0.0,Nichad Vinozarks,True,4712,1,G,764.0,P
Earth,False,TRAPPIST,20.0,False,0.0,0.0,111.0,39.0,1094.0,Lorian Flemaney,False,4713,1,F,885.0,S
Earth,True,TRAPPIST,24.0,False,0.0,0.0,0.0,0.0,0.0,Roydo Mayson,False,4714,1,G,765.0,P
Earth,True,TRAPPIST,16.0,False,0.0,0.0,0.0,0.0,0.0,Jerrye Hayder,False,4717,1,G,766.0,P
Mars,True,TRAPPIST,35.0,False,0.0,0.0,0.0,0.0,0.0,Cakers Bra,True,4719,1,E,305.0,S
Earth,False,TRAPPIST,21.0,False,0.0,681.0,51.0,131.0,1.0,Maya Lardy,True,4720,1,F,887.0,S
Earth,True,TRAPPIST,23.0,False,0.0,0.0,0.0,0.0,0.0,Alancy Santry,True,4721,1,G,771.0,S
Earth,False,CANCRI,17.0,False,0.0,262.0,0.0,0.0,502.0,Myrace Savaraldez,True,4723,1,F,888.0,S
Earth,False,PSO,24.0,False,154.0,7.0,241.0,213.0,453.0,Gabrin Savaraldez,False,4723,2,F,888.0,S
Earth,False,CANCRI,27.0,False,866.0,0.0,0.0,0.0,23.0,Leony Georgasey,False,4725,1,G,767.0,P
Europa,False,TRAPPIST,26.0,False,0.0,1910.0,0.0,1777.0,0.0,Eltais Inghtal,True,4726,1,C,187.0,S
Europa,False,CANCRI,26.0,False,0.0,3452.0,0.0,4.0,1960.0,Korneb Praugnox,True,4726,2,C,187.0,S
Europa,True,TRAPPIST,28.0,False,0.0,0.0,0.0,0.0,0.0,Hekabih Praugnox,True,4726,4,C,187.0,S
Europa,False,TRAPPIST,37.0,False,8.0,21.0,0.0,56.0,2167.0,Arraiam Inghtal,True,4726,5,C,187.0,S
Mars,False,TRAPPIST,23.0,False,706.0,0.0,0.0,0.0,583.0,Gorice Curle,False,4728,1,F,889.0,S
Mars,True,TRAPPIST,49.0,False,0.0,0.0,0.0,0.0,0.0,Galowl Curle,True,4728,2,F,889.0,S
Europa,False,TRAPPIST,50.0,False,0.0,1338.0,0.0,40.0,6178.0,Tabiton Earmeter,False,4730,1,B,158.0,P
Europa,True,TRAPPIST,4.0,False,0.0,0.0,0.0,0.0,0.0,Thabius Slavested,True,4732,1,C,151.0,P
Europa,True,TRAPPIST,32.0,False,0.0,0.0,0.0,0.0,0.0,Hallux Slavested,True,4732,2,C,151.0,P
Europa,False,TRAPPIST,44.0,False,0.0,0.0,0.0,0.0,0.0,Okula Slavested,True,4732,3,C,151.0,P
Earth,False,TRAPPIST,20.0,False,962.0,0.0,4581.0,105.0,0.0,Sonald Corman,True,4733,1,E,294.0,P
Mars,False,TRAPPIST,30.0,False,531.0,807.0,35.0,200.0,0.0,Suls Pread,False,4738,1,F,893.0,S
Mars,False,TRAPPIST,29.0,False,574.0,0.0,4940.0,1831.0,2.0,Hocks Pread,False,4738,2,F,893.0,S
Earth,False,TRAPPIST,22.0,False,37.0,3.0,0.0,305.0,581.0,Mon Marson,True,4739,1,G,773.0,S
Mars,True,TRAPPIST,35.0,False,0.0,0.0,0.0,0.0,0.0,Wheal Bau,True,4741,1,F,961.0,P
Mars,False,CANCRI,0.0,False,0.0,0.0,0.0,0.0,0.0,Chal Bau,True,4741,2,F,961.0,P
Mars,True,TRAPPIST,6.0,False,0.0,0.0,0.0,0.0,0.0,Oslos Bau,True,4741,3,F,961.0,P
Europa,False,TRAPPIST,38.0,False,0.0,4504.0,0.0,13.0,302.0,Suhaion Ametic,True,4743,1,E,306.0,S
Europa,False,TRAPPIST,34.0,False,0.0,48.0,2067.0,3.0,6.0,Alino Ingent,True,4744,1,C,152.0,P
Europa,True,CANCRI,34.0,False,0.0,0.0,0.0,0.0,0.0,Sulaton Ingent,True,4744,2,C,152.0,P
Earth,False,TRAPPIST,29.0,False,282.0,8.0,337.0,0.0,0.0,Eristy Joynewtonks,False,4746,1,G,775.0,S
Mars,False,TRAPPIST,53.0,False,204.0,142.0,380.0,38.0,1.0,Capies Chene,False,4748,1,D,149.0,S
Europa,False,TRAPPIST,28.0,False,0.0,395.0,118.0,14.0,1647.0,Sheratz Asolipery,False,4750,1,A,57.0,S
Europa,False,TRAPPIST,31.0,False,0.0,1382.0,0.0,1795.0,588.0,Hekab Asolipery,False,4750,2,A,57.0,S
Mars,False,PSO,56.0,False,233.0,0.0,1356.0,0.0,171.0,Terek Knike,False,4752,1,F,964.0,P
Mars,False,TRAPPIST,36.0,False,850.0,0.0,454.0,0.0,0.0,Rafox Mele,False,4753,1,F,895.0,S
Earth,False,CANCRI,30.0,False,25.0,245.0,198.0,2.0,321.0,Lorian Milton,False,4754,1,E,307.0,S
Europa,True,CANCRI,44.0,False,0.0,0.0,0.0,0.0,0.0,Maasyma Gealloyalt,True,4756,1,C,188.0,S
Europa,True,CANCRI,54.0,False,0.0,0.0,0.0,0.0,0.0,Beidus Gealloyalt,True,4756,2,C,188.0,S
Earth,False,TRAPPIST,24.0,False,185.0,0.0,476.0,1810.0,53.0,Tanley Mirandry,False,4757,1,F,896.0,S
Earth,False,TRAPPIST,44.0,False,248.0,0.0,0.0,0.0,623.0,Luzel Woody,False,4758,1,F,966.0,P
Earth,False,TRAPPIST,25.0,False,0.0,3.0,23.0,693.0,0.0,Heila Davens,False,4759,1,F,897.0,S
Mars,True,TRAPPIST,35.0,False,0.0,0.0,0.0,0.0,0.0,Wealke Opie,True,4762,1,F,968.0,P
Mars,False,TRAPPIST,29.0,False,298.0,0.0,888.0,5.0,0.0,Spikes Dutty,True,4763,1,F,969.0,P
Earth,False,TRAPPIST,22.0,False,0.0,669.0,121.0,0.0,56.0,Faithy Bookerson,True,4764,1,E,308.0,S
Earth,True,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,Dawne Moodman,True,4769,1,G,776.0,S
Earth,False,CANCRI,22.0,False,0.0,509.0,2.0,8.0,74.0,Elany Stantiagord,True,4770,1,F,900.0,S
Earth,True,PSO,18.0,False,0.0,0.0,0.0,0.0,0.0,Joyn Stantiagord,True,4770,2,F,900.0,S
Earth,False,CANCRI,22.0,False,256.0,0.0,0.0,0.0,373.0,Coley Shephendry,False,4772,1,F,971.0,P
Earth,False,TRAPPIST,52.0,False,935.0,779.0,0.0,0.0,0.0,Therta Sancasey,True,4773,1,G,777.0,S
Mars,True,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Siese Perty,True,4774,1,F,972.0,P
Mars,True,TRAPPIST,1.0,False,0.0,0.0,0.0,0.0,0.0,Gers Creke,True,4774,2,F,972.0,P
Mars,False,TRAPPIST,34.0,False,2130.0,0.0,1.0,1.0,0.0,Wins Perty,False,4774,3,F,972.0,P
Mars,True,TRAPPIST,6.0,False,0.0,0.0,0.0,0.0,0.0,Gicks Perty,True,4774,4,F,972.0,P
Earth,False,TRAPPIST,22.0,False,123.0,1.0,660.0,0.0,0.0,Willy Fultz,True,4775,1,G,778.0,S
Earth,True,TRAPPIST,31.0,False,0.0,0.0,0.0,0.0,0.0,Chary Munozaley,True,4777,1,G,779.0,S
Europa,False,TRAPPIST,31.0,False,588.0,1261.0,0.0,228.0,6.0,Furus Skenginne,False,4778,1,A,58.0,S
Mars,False,TRAPPIST,20.0,False,845.0,0.0,46.0,123.0,0.0,Hont Teake,False,4780,1,E,309.0,S
Mars,True,TRAPPIST,25.0,False,0.0,0.0,0.0,0.0,0.0,Ranutz Teake,True,4780,2,E,309.0,S
Europa,False,TRAPPIST,53.0,False,50.0,11552.0,0.0,2998.0,4334.0,Errak Maxled,False,4782,2,C,189.0,S
Europa,False,CANCRI,32.0,False,0.0,225.0,0.0,3873.0,240.0,Algenif Maxled,False,4782,3,C,189.0,S
Europa,True,CANCRI,27.0,False,0.0,0.0,0.0,0.0,0.0,Hadirk Slable,True,4782,4,C,189.0,S
Europa,False,CANCRI,48.0,False,0.0,342.0,929.0,10887.0,0.0,Alrairk Maxled,False,4782,5,C,189.0,S
Europa,False,TRAPPIST,37.0,False,223.0,9495.0,0.0,1318.0,1866.0,Hamelik Wheededly,True,4783,1,A,43.0,P
Mars,True,TRAPPIST,21.0,False,0.0,0.0,0.0,0.0,0.0,Bon Pert,True,4784,1,F,903.0,S
Europa,True,TRAPPIST,46.0,True,0.0,0.0,0.0,0.0,0.0,Enibah Dratembid,True,4786,1,B,160.0,P
Earth,False,TRAPPIST,19.0,False,2.0,0.0,0.0,9.0,754.0,Milyla Lancock,False,4787,1,G,780.0,S
Earth,False,TRAPPIST,22.0,False,0.0,0.0,0.0,778.0,0.0,Bobara Swanardy,False,4788,1,F,904.0,S
Europa,False,TRAPPIST,54.0,True,0.0,2853.0,0.0,0.0,1666.0,Alarkab Mirinanty,False,4790,1,B,189.0,S
Earth,False,TRAPPIST,43.0,False,63.0,1339.0,9.0,253.0,42.0,Louisy Morrodgers,True,4791,1,G,781.0,S
Earth,True,TRAPPIST,18.0,False,0.0,0.0,0.0,0.0,0.0,Stace Drakeekss,True,4792,1,G,782.0,S
Europa,False,CANCRI,36.0,False,13.0,1480.0,1.0,1439.0,1955.0,Enifark Brailidy,False,4793,1,E,310.0,S
Europa,False,TRAPPIST,20.0,False,0.0,1131.0,3783.0,161.0,0.0,Chargin Brailidy,True,4793,2,E,310.0,S
Earth,False,TRAPPIST,63.0,False,0.0,104.0,0.0,599.0,0.0,Dia Hortis,False,4794,1,F,974.0,P
Earth,False,TRAPPIST,50.0,False,138.0,706.0,0.0,18.0,40.0,Ton Simstravery,True,4795,1,F,905.0,S
Mars,True,TRAPPIST,43.0,False,0.0,0.0,0.0,0.0,0.0,Stmeal Cre,True,4796,2,E,311.0,S
Earth,True,PSO,16.0,False,0.0,0.0,0.0,0.0,0.0,Aude Hendrewsons,True,4797,1,G,783.0,S
Mars,True,TRAPPIST,31.0,False,0.0,0.0,0.0,0.0,0.0,Lus Terry,True,4798,1,F,975.0,P
Mars,True,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Muld Terry,True,4798,2,F,975.0,P
Mars,True,TRAPPIST,10.0,False,0.0,0.0,0.0,0.0,0.0,Komos Terry,True,4798,3,F,975.0,P
Earth,True,TRAPPIST,10.0,False,0.0,0.0,0.0,0.0,0.0,Vana Brooke,False,4801,1,G,773.0,P
Earth,False,TRAPPIST,55.0,False,1028.0,18.0,0.0,0.0,0.0,Evaned Foxter,False,4803,1,F,977.0,P
Earth,False,TRAPPIST,18.0,False,211.0,594.0,2.0,493.0,62.0,Dorene Thorney,True,4804,1,F,906.0,S
Earth,False,TRAPPIST,7.0,False,0.0,0.0,0.0,0.0,0.0,Hanne Thorney,True,4804,2,G,785.0,S
Earth,True,TRAPPIST,1.0,False,0.0,0.0,0.0,0.0,0.0,Veroy Peckers,True,4804,3,G,785.0,S
Earth,False,TRAPPIST,44.0,False,22.0,1.0,0.0,864.0,0.0,Elinda Miley,False,4807,1,G,776.0,P
Mars,False,TRAPPIST,27.0,False,665.0,631.0,1.0,0.0,0.0,Chreet Flart,False,4808,1,E,299.0,P
Europa,False,CANCRI,49.0,False,0.0,7762.0,2.0,0.0,98.0,Ruchbia Exhaftearm,True,4813,1,C,190.0,S
Earth,True,CANCRI,22.0,False,0.0,0.0,0.0,0.0,0.0,Walla Lunapperts,True,4814,1,G,788.0,S
Earth,False,CANCRI,21.0,False,564.0,9.0,0.0,0.0,30.0,Amandy Hultz,True,4815,1,F,907.0,S
Mars,False,TRAPPIST,26.0,False,17.0,0.0,746.0,394.0,0.0,Honda Emone,False,4817,1,F,979.0,P
Mars,False,TRAPPIST,65.0,False,588.0,196.0,272.0,0.0,0.0,Jele Reake,True,4818,1,D,150.0,S
Mars,True,TRAPPIST,20.0,False,0.0,0.0,0.0,0.0,0.0,Poot Cooki,True,4819,1,F,980.0,P
Mars,True,CANCRI,0.0,False,0.0,0.0,0.0,0.0,0.0,Aps Hotte,True,4822,1,F,981.0,P
Mars,True,TRAPPIST,16.0,False,0.0,0.0,0.0,0.0,0.0,Tive Hotte,True,4822,2,F,981.0,P
Mars,True,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,Miten Hotte,True,4822,3,F,981.0,P
Earth,False,TRAPPIST,21.0,False,526.0,0.0,0.0,258.0,0.0,Adrie Thonyderson,False,4823,1,G,777.0,P
Earth,True,PSO,30.0,False,0.0,0.0,0.0,0.0,0.0,Wandy Deckerson,True,4827,1,G,789.0,S
Mars,False,TRAPPIST,45.0,False,944.0,292.0,2.0,0.0,0.0,Ale Shpie,False,4829,1,F,982.0,P
Earth,False,TRAPPIST,22.0,False,0.0,0.0,0.0,19.0,785.0,Ginald Kirks,False,4830,1,F,983.0,P
Mars,True,TRAPPIST,21.0,False,0.0,0.0,0.0,0.0,0.0,Weros Pelie,True,4831,1,F,984.0,P
Earth,False,TRAPPIST,37.0,False,542.0,440.0,1.0,0.0,0.0,Erman Estron,False,4832,1,E,301.0,P
Mars,False,TRAPPIST,29.0,True,20.0,0.0,1902.0,0.0,3.0,Quid Sidne,True,4836,2,F,911.0,S
Earth,False,TRAPPIST,21.0,False,0.0,198.0,559.0,19.0,44.0,Jorgie Jarvey,True,4837,1,F,912.0,S
Earth,False,TRAPPIST,52.0,False,1.0,13.0,3.0,0.0,700.0,Andine Mcphernard,False,4838,1,F,913.0,S
Europa,True,CANCRI,59.0,False,0.0,0.0,0.0,0.0,0.0,Mahamak Prefule,True,4841,1,B,192.0,S
Europa,False,TRAPPIST,21.0,False,12.0,1855.0,0.0,1381.0,358.0,Plas Prefule,False,4841,2,B,192.0,S
Europa,False,TRAPPIST,25.0,False,21.0,2148.0,0.0,1966.0,12708.0,Cellus Prefule,False,4841,3,B,192.0,S
Mars,False,TRAPPIST,23.0,False,2260.0,0.0,152.0,106.0,60.0,Panzel Meate,False,4842,1,D,152.0,S
Europa,True,CANCRI,36.0,False,0.0,0.0,0.0,0.0,0.0,Furudra Whealeed,True,4845,1,E,302.0,P
Earth,False,TRAPPIST,38.0,False,161.0,3.0,0.0,624.0,0.0,Sonnie Canields,False,4846,1,E,314.0,S
Earth,True,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Isa Canields,True,4846,2,G,791.0,S
Earth,False,TRAPPIST,19.0,False,0.0,0.0,699.0,18.0,86.0,Blancy Domington,True,4847,1,F,917.0,S
Earth,False,TRAPPIST,30.0,False,148.0,0.0,0.0,619.0,34.0,Nathy Griffince,True,4848,1,F,986.0,P
Earth,False,TRAPPIST,23.0,False,14.0,0.0,437.0,103.0,333.0,Tyrony Shieldson,True,4850,1,G,792.0,S
Earth,False,TRAPPIST,55.0,False,330.0,114.0,0.0,2.0,0.0,Billya Shieldson,True,4850,2,G,792.0,S
Earth,False,PSO,44.0,False,0.0,463.0,1.0,172.0,0.0,Guadae Gamberson,True,4851,1,F,918.0,S
Europa,False,TRAPPIST,30.0,False,4531.0,212.0,10.0,157.0,12.0,Gimpus Inkcablel,False,4853,1,C,153.0,P
Earth,False,TRAPPIST,39.0,False,12.0,8.0,0.0,4.0,753.0,Geneen Sullones,True,4856,1,F,920.0,S
Earth,False,CANCRI,19.0,False,423.0,0.0,0.0,0.0,0.0,Elanda Bushins,False,4857,1,G,782.0,P
Earth,False,TRAPPIST,24.0,False,0.0,871.0,17.0,0.0,0.0,Jone Cruzaley,False,4862,1,G,783.0,P
Europa,True,TRAPPIST,37.0,False,1721.0,667.0,0.0,28.0,1362.0,Phacton Unsible,False,4863,1,T,2.0,S
Earth,False,TRAPPIST,17.0,False,0.0,0.0,1875.0,142.0,2.0,Lewise Hoodgers,True,4866,1,F,922.0,S
Earth,False,TRAPPIST,17.0,False,0.0,775.0,0.0,13.0,0.0,Rona Rocholton,True,4868,1,E,304.0,P
Earth,False,CANCRI,14.0,False,8.0,0.0,0.0,0.0,176.0,Ambert Weaves,False,4870,1,G,785.0,P
Earth,False,PSO,13.0,False,0.0,611.0,0.0,0.0,0.0,Anniey Mccarry,False,4871,1,F,990.0,P
Europa,False,CANCRI,35.0,False,0.0,1135.0,0.0,0.0,3880.0,Misa Excialing,True,4873,1,C,191.0,S
Mars,False,TRAPPIST,32.0,False,654.0,0.0,655.0,0.0,0.0,Gech Cusa,True,4874,1,F,925.0,S
Mars,True,TRAPPIST,18.0,False,0.0,0.0,0.0,0.0,0.0,Cruses Cusa,True,4874,2,F,925.0,S
Earth,False,TRAPPIST,21.0,False,529.0,8.0,89.0,21.0,0.0,Willey Morrows,True,4875,1,F,926.0,S
Mars,False,TRAPPIST,25.0,False,750.0,0.0,109.0,368.0,0.0,Teda Ane,False,4876,1,F,927.0,S
Mars,False,TRAPPIST,36.0,False,108.0,0.0,941.0,861.0,0.0,Cine Gene,False,4878,1,F,929.0,S
Earth,False,TRAPPIST,20.0,False,362.0,0.0,31.0,12.0,483.0,Emilla Hebernandry,False,4879,1,G,786.0,P
Earth,False,CANCRI,22.0,False,126.0,3.0,0.0,1305.0,0.0,Yvonna Alberts,False,4880,1,G,787.0,P
Mars,True,TRAPPIST,27.0,False,0.0,0.0,0.0,0.0,0.0,Clech Snoaf,True,4881,1,E,315.0,S
Europa,False,TRAPPIST,29.0,False,9.0,2031.0,0.0,20.0,1837.0,Tabdhib Switmorary,False,4882,1,B,193.0,S
Earth,True,TRAPPIST,38.0,False,0.0,0.0,0.0,0.0,0.0,Darley Carrishley,True,4883,1,G,788.0,P
Mars,True,TRAPPIST,23.0,False,0.0,0.0,0.0,0.0,0.0,Tors Buncy,False,4884,1,E,316.0,S
Mars,False,TRAPPIST,21.0,False,74.0,0.0,713.0,0.0,502.0,Jagles Bre,True,4885,1,F,930.0,S
Earth,False,TRAPPIST,18.0,False,0.0,0.0,1770.0,1284.0,8.0,Carita Simonsents,False,4886,1,F,931.0,S
Earth,False,TRAPPIST,20.0,False,0.0,254.0,868.0,405.0,0.0,Debora Thomason,True,4887,1,F,991.0,P
Europa,True,TRAPPIST,28.0,False,0.0,0.0,0.0,0.0,0.0,Mark Tairbatic,True,4888,1,C,192.0,S
Earth,False,PSO,57.0,False,274.0,8.0,0.0,19.0,466.0,Thewis Mullericer,False,4889,1,G,794.0,S
Earth,False,CANCRI,10.0,False,0.0,0.0,0.0,0.0,0.0,Rone Browlerson,True,4890,1,G,795.0,S
Earth,False,TRAPPIST,23.0,False,0.0,0.0,874.0,0.0,0.0,Cline Browlerson,True,4890,2,F,932.0,S
Europa,True,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,Cella Ambleetive,True,4891,1,B,194.0,S
Europa,True,CANCRI,24.0,False,0.0,0.0,0.0,0.0,0.0,Weion Heeroling,True,4891,2,B,194.0,S
Earth,False,TRAPPIST,52.0,False,44.0,0.0,0.0,42.0,1731.0,Branda Colomonson,False,4892,1,G,796.0,S
Earth,True,CANCRI,31.0,False,0.0,0.0,0.0,0.0,0.0,Joya Singlents,True,4893,1,G,797.0,S
Earth,True,CANCRI,15.0,False,0.0,0.0,0.0,0.0,0.0,Eriana Mcleaney,True,4895,1,G,789.0,P
Earth,False,TRAPPIST,40.0,False,176.0,932.0,0.0,0.0,0.0,Vana Jimes,False,4896,1,F,992.0,P
Earth,False,TRAPPIST,18.0,False,0.0,0.0,31.0,2121.0,0.0,Trice Weavesend,False,4897,1,F,993.0,P
Earth,False,TRAPPIST,28.0,False,647.0,1.0,32.0,71.0,140.0,Lorian Bertsontry,True,4898,1,F,933.0,S
Earth,True,TRAPPIST,40.0,False,0.0,0.0,0.0,0.0,0.0,Elicia Leonzaley,True,4899,1,G,799.0,S
Earth,False,PSO,32.0,False,8.0,690.0,3.0,5.0,0.0,Adamie Leonzaley,True,4899,2,G,799.0,S
Earth,False,PSO,35.0,False,0.0,0.0,2.0,672.0,10.0,Idace Gaington,False,4900,1,F,994.0,P
Earth,False,TRAPPIST,52.0,False,0.0,837.0,1.0,2.0,8.0,Nichad Baldson,False,4901,1,G,790.0,P
Earth,False,TRAPPIST,34.0,False,695.0,25.0,276.0,0.0,0.0,Benny Baldson,False,4901,2,E,305.0,P
Earth,True,TRAPPIST,46.0,False,0.0,0.0,0.0,0.0,0.0,Dennie Whiters,False,4902,1,G,791.0,P
Earth,False,CANCRI,23.0,False,62.0,0.0,0.0,1.0,2203.0,Arla Moodman,False,4903,1,F,995.0,P
Earth,False,TRAPPIST,44.0,False,2.0,0.0,0.0,788.0,0.0,Tamin Willynnedy,False,4904,1,E,317.0,S
Earth,False,CANCRI,59.0,False,460.0,139.0,0.0,1.0,0.0,Evane Franey,False,4909,1,F,997.0,P
Europa,False,TRAPPIST,42.0,False,0.0,1330.0,0.0,2711.0,691.0,Tetraix Dratembid,False,4910,1,E,306.0,P
Earth,False,TRAPPIST,18.0,False,0.0,0.0,0.0,702.0,0.0,Adriet Hughriend,False,4911,1,F,998.0,P
Mars,False,TRAPPIST,29.0,False,3284.0,84.0,0.0,0.0,2.0,Basps Bane,False,4912,1,D,160.0,P
Mars,True,TRAPPIST,15.0,False,0.0,0.0,0.0,0.0,0.0,Bats Bane,True,4912,2,F,999.0,P
Mars,False,TRAPPIST,19.0,False,1301.0,0.0,31.0,1.0,0.0,Cine Terry,True,4913,1,F,1000.0,P
Earth,True,PSO,49.0,False,0.0,0.0,0.0,0.0,0.0,Mon Lamberguson,False,4915,1,G,793.0,P
Mars,True,TRAPPIST,19.0,False,0.0,0.0,0.0,0.0,0.0,Unch Mity,True,4916,1,F,1001.0,P
Europa,False,CANCRI,36.0,True,1.0,10029.0,1.0,1679.0,27.0,Brab Neceriont,True,4917,1,B,195.0,S
Earth,True,CANCRI,59.0,False,0.0,0.0,0.0,0.0,0.0,Andyn Ryanga,True,4918,1,G,794.0,P
Earth,True,CANCRI,24.0,False,0.0,0.0,0.0,0.0,0.0,Chary Booneid,True,4920,1,G,802.0,S
Mars,True,TRAPPIST,4.0,False,0.0,0.0,0.0,0.0,0.0,Graw Sturt,True,4923,1,F,935.0,S
Mars,True,TRAPPIST,20.0,False,0.0,0.0,0.0,0.0,0.0,Yalmon Sturt,True,4923,2,F,935.0,S
Mars,False,TRAPPIST,24.0,False,261.0,0.0,780.0,0.0,0.0,Nilly Sturt,True,4923,3,F,935.0,S
Mars,False,CANCRI,31.0,False,725.0,0.0,747.0,0.0,0.0,Scers Shake,False,4924,1,F,1002.0,P
Mars,False,TRAPPIST,23.0,False,197.0,76.0,5635.0,7.0,0.0,Dynx Sfin,True,4925,1,F,936.0,S
Mars,False,TRAPPIST,3.0,False,0.0,0.0,0.0,0.0,0.0,Les Brele,True,4927,1,F,937.0,S
Mars,True,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,Naish Brele,True,4927,2,F,937.0,S
Mars,False,TRAPPIST,20.0,False,0.0,0.0,0.0,0.0,0.0,Naffsh Brele,True,4927,3,F,937.0,S
Mars,False,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Toat Brele,True,4927,4,F,937.0,S
Mars,True,CANCRI,13.0,False,0.0,0.0,0.0,0.0,0.0,Guink Reake,True,4929,1,F,1004.0,P
Europa,True,TRAPPIST,47.0,False,0.0,0.0,0.0,0.0,0.0,Alar Alenter,True,4930,1,B,161.0,P
